resume_id,jd_id,resume_category,graph_score,coverage,exact_matches,partial_matches,no_matches,sbert_score,structural_score,yoe_score,edu_score,section_score,resume_yoe,required_yoe,resume_edu_rank,required_edu_rank,label
friend_sumit_kumar,flutter_developer_fresher,general,0.3333,0.4167,3,1,7,0.2981,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_sumit_kumar,frontend_developer_fresher,general,0.7727,0.9091,7,3,1,0.4411,1.0,1.0,1.0,1.0,0,0,3,3,1
friend_sumit_kumar,fullstack_developer_fresher,general,0.5167,0.5833,10,4,10,0.4847,1.0,1.0,1.0,1.0,0,0,3,3,1
friend_sumit_kumar,fullstack_developer_general,general,0.475,0.5625,12,5,14,0.3288,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_sumit_kumar,golang_backend_developer,general,0.5857,0.6429,7,2,5,0.3742,1.0,1.0,1.0,1.0,0,0,3,3,-1
friend_sumit_kumar,google_ml_engineer,general,0.415,0.55,6,4,9,0.2721,0.8,0.5,1.0,1.0,0,1,3,3,-1
friend_sumit_kumar,google_swe_early_career,general,0.58,0.7,5,1,3,0.2532,0.8,0.5,1.0,1.0,0,1,3,3,-1
friend_sumit_kumar,google_swe_generalist,general,0.7133,0.8667,8,4,2,0.2771,0.8,0.5,1.0,1.0,0,1,3,3,-1
friend_sumit_kumar,java_backend_developer,general,0.25,0.3,4,1,14,0.3227,1.0,1.0,1.0,1.0,0,0,3,3,-1
friend_sumit_kumar,junior_ml_engineer,general,0.42,0.65,5,5,7,0.2165,0.68,0.5,0.6,1.0,0,3,3,4,-1
friend_sumit_kumar,laravel_developer,general,0.4556,0.5,7,2,9,0.3142,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_sumit_kumar,mern_stack_developer,general,0.5045,0.5455,9,3,10,0.4227,0.88,1.0,0.6,1.0,0,0,3,4,1
friend_sumit_kumar,php_fullstack_developer,general,0.4429,0.5714,7,3,9,0.5373,0.88,1.0,0.6,1.0,0,0,3,4,1
friend_sumit_kumar,software_engineer_general,general,0.3818,0.4545,6,4,12,0.4255,1.0,1.0,1.0,1.0,0,0,3,3,-1
friend_sunny_punia,android_developer,general,0.4,0.4,4,0,6,0.4137,0.605,0.5,0.6,0.75,0,1,3,4,-1
friend_sunny_punia,backend_swe_fullstack,general,0.5846,0.7308,11,7,7,0.5783,0.725,0.5,1.0,0.75,0,1,3,3,1
friend_sunny_punia,data_scientist,general,0.3429,0.4286,4,1,8,0.3633,0.805,1.0,0.6,0.75,0,0,3,4,-1
friend_sunny_punia,flutter_developer_fresher,general,0.2917,0.3333,3,1,8,0.4973,0.805,1.0,0.6,0.75,0,0,3,4,-1
friend_sunny_punia,frontend_developer_fresher,general,0.8182,0.9091,8,2,1,0.5441,0.925,1.0,1.0,0.75,0,0,3,3,1
friend_sunny_punia,fullstack_developer_fresher,general,0.6,0.7083,11,6,7,0.6348,0.925,1.0,1.0,0.75,0,0,3,3,1
friend_sunny_punia,fullstack_developer_general,general,0.5156,0.6562,12,8,11,0.5359,0.805,1.0,0.6,0.75,0,0,3,4,1
friend_sunny_punia,golang_backend_developer,general,0.7857,0.9286,9,3,1,0.4645,0.925,1.0,1.0,0.75,0,0,3,3,1
friend_sunny_punia,google_ml_engineer,general,0.44,0.6,6,5,8,0.4271,0.725,0.5,1.0,0.75,0,1,3,3,1
friend_sunny_punia,google_swe_early_career,general,0.63,0.8,5,2,2,0.4342,0.725,0.5,1.0,0.75,0,1,3,3,1
friend_sunny_punia,google_swe_generalist,general,0.7667,0.9333,9,4,1,0.4245,0.725,0.5,1.0,0.75,0,1,3,3,1
friend_sunny_punia,java_backend_developer,general,0.395,0.6,5,4,8,0.4677,0.925,1.0,1.0,0.75,0,0,3,3,-1
friend_sunny_punia,junior_ml_engineer,general,0.42,0.65,5,5,7,0.3426,0.605,0.5,0.6,0.75,0,3,3,4,-1
friend_sunny_punia,laravel_developer,general,0.5389,0.6111,8,3,7,0.4156,0.805,1.0,0.6,0.75,0,0,3,4,1
friend_sunny_punia,mern_stack_developer,general,0.6318,0.6818,12,3,7,0.5685,0.805,1.0,0.6,0.75,0,0,3,4,1
friend_sunny_punia,php_fullstack_developer,general,0.481,0.7143,6,6,6,0.5634,0.805,1.0,0.6,0.75,0,0,3,4,1
friend_sunny_punia,software_engineer_general,general,0.4455,0.6364,6,6,8,0.5898,0.925,1.0,1.0,0.75,0,0,3,3,1
friend_suraj_yadav_,android_developer,general,0.47,0.5,4,1,5,0.11,0.56,0.5,0.2,1.0,0,1,1,4,-1
friend_suraj_yadav_,backend_swe_fullstack,general,0.6962,0.7692,15,5,6,0.3805,0.8,0.5,1.0,1.0,0,1,1,3,-1
friend_suraj_yadav_,data_scientist,general,0.25,0.3571,2,2,9,0.1191,0.76,1.0,0.2,1.0,0,0,1,4,0
friend_suraj_yadav_,flutter_developer_fresher,general,0.5,0.5833,5,2,5,0.2185,0.76,1.0,0.2,1.0,0,0,1,4,-1
friend_suraj_yadav_,frontend_developer_fresher,general,0.8636,1.0,8,3,0,0.384,1.0,1.0,1.0,1.0,0,0,1,3,-1
friend_suraj_yadav_,fullstack_developer_fresher,general,0.6625,0.75,13,5,6,0.3933,1.0,1.0,1.0,1.0,0,0,1,3,-1
friend_suraj_yadav_,fullstack_developer_general,general,0.6312,0.75,16,8,8,0.2016,0.76,1.0,0.2,1.0,0,0,1,4,-1
friend_suraj_yadav_,golang_backend_developer,general,0.7786,0.8571,9,3,2,0.2267,1.0,1.0,1.0,1.0,0,0,1,3,-1
friend_suraj_yadav_,google_ml_engineer,general,0.475,0.6,7,4,8,0.2683,0.8,0.5,1.0,1.0,0,1,1,3,-1
friend_suraj_yadav_,google_swe_early_career,general,0.72,0.8,6,2,2,0.2638,0.8,0.5,1.0,1.0,0,1,1,3,-1
friend_suraj_yadav_,google_swe_generalist,general,0.8267,0.9333,10,4,1,0.303,0.8,0.5,1.0,1.0,0,1,1,3,-1
friend_suraj_yadav_,java_backend_developer,general,0.585,0.75,8,7,5,0.2378,1.0,1.0,1.0,1.0,0,0,1,3,-1
friend_suraj_yadav_,junior_ml_engineer,general,0.43,0.65,5,5,7,0.1712,0.56,0.5,0.2,1.0,0,3,1,4,-1
friend_suraj_yadav_,laravel_developer,general,0.5944,0.6667,9,3,6,0.1719,0.76,1.0,0.2,1.0,0,0,1,4,-1
friend_suraj_yadav_,mern_stack_developer,general,0.6773,0.7273,13,3,6,0.3423,0.76,1.0,0.2,1.0,0,0,1,4,-1
friend_suraj_yadav_,php_fullstack_developer,general,0.6095,0.7619,10,4,5,0.3816,0.76,1.0,0.2,1.0,0,0,1,4,-1
friend_suraj_yadav_,software_engineer_general,general,0.5773,0.6818,10,5,7,0.2639,1.0,1.0,1.0,1.0,0,0,1,3,-1
friend_tajinder_singh,android_developer,general,0.37,0.4,3,1,6,0.1684,0.605,0.5,0.6,0.75,0,1,3,4,-1
friend_tajinder_singh,backend_swe_fullstack,general,0.5346,0.6154,11,5,10,0.4543,0.725,0.5,1.0,0.75,0,1,3,3,1
friend_tajinder_singh,data_scientist,general,0.4143,0.5714,4,2,6,0.2987,0.805,1.0,0.6,0.75,0,0,3,4,-1
friend_tajinder_singh,flutter_developer_fresher,general,0.2917,0.3333,3,1,8,0.3064,0.805,1.0,0.6,0.75,0,0,3,4,-1
friend_tajinder_singh,frontend_developer_fresher,general,0.7727,0.9091,7,3,1,0.515,0.925,1.0,1.0,0.75,0,0,3,3,1
friend_tajinder_singh,fullstack_developer_fresher,general,0.6208,0.7083,12,5,7,0.5486,0.925,1.0,1.0,0.75,0,0,3,3,1
friend_tajinder_singh,fullstack_developer_general,general,0.5219,0.6562,12,8,11,0.3389,0.805,1.0,0.6,0.75,0,0,3,4,-1
friend_tajinder_singh,golang_backend_developer,general,0.6786,0.7857,8,2,3,0.3426,0.925,1.0,1.0,0.75,0,0,3,3,-1
friend_tajinder_singh,google_ml_engineer,general,0.505,0.7,7,4,6,0.3295,0.725,0.5,1.0,0.75,0,1,3,3,-1
friend_tajinder_singh,google_swe_early_career,general,0.57,0.7,4,3,3,0.2548,0.725,0.5,1.0,0.75,0,1,3,3,-1
friend_tajinder_singh,google_swe_generalist,general,0.76,0.8667,9,4,2,0.2684,0.725,0.5,1.0,0.75,0,1,3,3,-1
friend_tajinder_singh,java_backend_developer,general,0.455,0.65,6,4,7,0.3776,0.925,1.0,1.0,0.75,0,0,3,3,-1
friend_tajinder_singh,junior_ml_engineer,general,0.485,0.75,6,4,5,0.2442,0.605,0.5,0.6,0.75,0,3,3,4,-1
friend_tajinder_singh,laravel_developer,general,0.5222,0.6111,7,4,7,0.328,0.805,1.0,0.6,0.75,0,0,3,4,-1
friend_tajinder_singh,mern_stack_developer,general,0.5864,0.6364,11,3,8,0.4605,0.805,1.0,0.6,0.75,0,0,3,4,1
friend_tajinder_singh,php_fullstack_developer,general,0.4143,0.5238,6,4,10,0.5357,0.805,1.0,0.6,0.75,0,0,3,4,1
friend_tajinder_singh,software_engineer_general,general,0.4227,0.5455,7,3,10,0.3782,0.925,1.0,1.0,0.75,0,0,3,3,-1
friend_tushar_singh,android_developer,general,0.4,0.4,4,0,6,0.2291,0.605,0.5,0.6,0.75,0,1,3,4,-1
friend_tushar_singh,backend_swe_fullstack,general,0.6538,0.7308,15,3,7,0.4428,0.725,0.5,1.0,0.75,0,1,3,3,1
friend_tushar_singh,data_scientist,general,0.4357,0.5714,5,1,6,0.2076,0.805,1.0,0.6,0.75,0,0,3,4,-1
friend_tushar_singh,flutter_developer_fresher,general,0.2917,0.3333,3,1,8,0.4119,0.805,1.0,0.6,0.75,0,0,3,4,-1
friend_tushar_singh,frontend_developer_fresher,general,0.7273,0.9091,6,4,1,0.5215,0.925,1.0,1.0,0.75,0,0,3,3,1
friend_tushar_singh,fullstack_developer_fresher,general,0.5917,0.6667,12,4,8,0.5524,0.925,1.0,1.0,0.75,0,0,3,3,1
friend_tushar_singh,fullstack_developer_general,general,0.5625,0.6562,15,5,11,0.3449,0.805,1.0,0.6,0.75,0,0,3,4,-1
friend_tushar_singh,golang_backend_developer,general,0.8214,0.9286,10,2,1,0.4506,0.925,1.0,1.0,0.75,0,0,3,3,1
friend_tushar_singh,google_ml_engineer,general,0.545,0.7,9,2,6,0.3493,0.725,0.5,1.0,0.75,0,1,3,3,-1
friend_tushar_singh,google_swe_early_career,general,0.63,0.8,5,2,2,0.3117,0.725,0.5,1.0,0.75,0,1,3,3,-1
friend_tushar_singh,google_swe_generalist,general,0.8,0.9333,10,3,1,0.3476,0.725,0.5,1.0,0.75,0,1,3,3,-1
friend_tushar_singh,java_backend_developer,general,0.47,0.65,7,3,7,0.4979,0.925,1.0,1.0,0.75,0,0,3,3,1
friend_tushar_singh,junior_ml_engineer,general,0.575,0.8,9,2,4,0.3053,0.605,0.5,0.6,0.75,0,3,3,4,-1
friend_tushar_singh,laravel_developer,general,0.5778,0.6667,8,4,6,0.3534,0.805,1.0,0.6,0.75,0,0,3,4,-1
friend_tushar_singh,mern_stack_developer,general,0.5773,0.5909,12,1,9,0.5108,0.805,1.0,0.6,0.75,0,0,3,4,1
friend_tushar_singh,php_fullstack_developer,general,0.5,0.619,8,4,8,0.5378,0.805,1.0,0.6,0.75,0,0,3,4,1
friend_tushar_singh,software_engineer_general,general,0.5364,0.6818,9,5,7,0.4486,0.925,1.0,1.0,0.75,0,0,3,3,1
friend_ujjwal_jain,android_developer,general,0.57,0.6,5,1,4,0.2142,0.53,0.5,0.6,0.5,0,1,3,4,-1
friend_ujjwal_jain,backend_swe_fullstack,general,0.5154,0.6154,10,6,10,0.3626,0.65,0.5,1.0,0.5,0,1,3,3,-1
friend_ujjwal_jain,data_scientist,general,0.3214,0.4286,3,2,8,0.2672,0.73,1.0,0.6,0.5,0,0,3,4,-1
friend_ujjwal_jain,flutter_developer_fresher,general,0.2917,0.3333,3,1,8,0.3676,0.73,1.0,0.6,0.5,0,0,3,4,-1
friend_ujjwal_jain,frontend_developer_fresher,general,0.8182,0.9091,8,2,1,0.5441,0.85,1.0,1.0,0.5,0,0,3,3,1
friend_ujjwal_jain,fullstack_developer_fresher,general,0.4958,0.5833,9,5,10,0.5258,0.85,1.0,1.0,0.5,0,0,3,3,1
friend_ujjwal_jain,fullstack_developer_general,general,0.5,0.625,12,7,12,0.4137,0.73,1.0,0.6,0.5,0,0,3,4,1
friend_ujjwal_jain,golang_backend_developer,general,0.6071,0.7143,7,2,4,0.4006,0.85,1.0,1.0,0.5,0,0,3,3,1
friend_ujjwal_jain,google_ml_engineer,general,0.44,0.55,7,3,9,0.3188,0.65,0.5,1.0,0.5,0,1,3,3,-1
friend_ujjwal_jain,google_swe_early_career,general,0.6,0.7,5,2,3,0.2735,0.65,0.5,1.0,0.5,0,1,3,3,-1
friend_ujjwal_jain,google_swe_generalist,general,0.8133,0.9333,10,4,1,0.297,0.65,0.5,1.0,0.5,0,1,3,3,-1
friend_ujjwal_jain,java_backend_developer,general,0.365,0.45,6,2,11,0.327,0.85,1.0,1.0,0.5,0,0,3,3,-1
friend_ujjwal_jain,junior_ml_engineer,general,0.345,0.55,4,4,9,0.287,0.53,0.5,0.6,0.5,0,3,3,4,-1
friend_ujjwal_jain,laravel_developer,general,0.4556,0.5,7,2,9,0.3842,0.73,1.0,0.6,0.5,0,0,3,4,-1
friend_ujjwal_jain,mern_stack_developer,general,0.5182,0.5455,10,2,10,0.4739,0.73,1.0,0.6,0.5,0,0,3,4,1
friend_ujjwal_jain,php_fullstack_developer,general,0.4333,0.619,6,4,8,0.5098,0.73,1.0,0.6,0.5,0,0,3,4,1
friend_ujjwal_jain,software_engineer_general,general,0.4318,0.5455,7,4,10,0.3742,0.85,1.0,1.0,0.5,0,0,3,3,-1
friend_ujjwal_kumar,android_developer,general,0.17,0.2,1,1,8,0.3118,0.605,0.5,0.6,0.75,0,1,3,4,-1
friend_ujjwal_kumar,backend_swe_fullstack,general,0.3423,0.3846,7,3,16,0.39,0.725,0.5,1.0,0.75,0,1,3,3,-1
friend_ujjwal_kumar,data_scientist,general,0.3429,0.5,3,2,7,0.3915,0.805,1.0,0.6,0.75,0,0,3,4,-1
friend_ujjwal_kumar,flutter_developer_fresher,general,0.125,0.1667,1,1,10,0.4716,0.805,1.0,0.6,0.75,0,0,3,4,-1
friend_ujjwal_kumar,frontend_developer_fresher,general,0.5636,0.7273,4,4,3,0.5449,0.925,1.0,1.0,0.75,0,0,3,3,1
friend_ujjwal_kumar,fullstack_developer_fresher,general,0.4125,0.5,7,5,12,0.5057,0.925,1.0,1.0,0.75,0,0,3,3,1
friend_ujjwal_kumar,fullstack_developer_general,general,0.3875,0.5,8,8,16,0.4966,0.805,1.0,0.6,0.75,0,0,3,4,-1
friend_ujjwal_kumar,golang_backend_developer,general,0.3857,0.4286,4,2,8,0.3597,0.925,1.0,1.0,0.75,0,0,3,3,-1
friend_ujjwal_kumar,google_ml_engineer,general,0.35,0.5,4,4,10,0.2747,0.725,0.5,1.0,0.75,0,1,3,3,-1
friend_ujjwal_kumar,google_swe_early_career,general,0.47,0.6,3,2,4,0.3308,0.725,0.5,1.0,0.75,0,1,3,3,-1
friend_ujjwal_kumar,google_swe_generalist,general,0.6267,0.7333,7,3,4,0.3576,0.725,0.5,1.0,0.75,0,1,3,3,-1
friend_ujjwal_kumar,java_backend_developer,general,0.185,0.25,2,3,15,0.4006,0.925,1.0,1.0,0.75,0,0,3,3,-1
friend_ujjwal_kumar,junior_ml_engineer,general,0.315,0.5,3,4,10,0.254,0.605,0.5,0.6,0.75,0,3,3,4,-1
friend_ujjwal_kumar,laravel_developer,general,0.3,0.3889,3,4,11,0.3682,0.805,1.0,0.6,0.75,0,0,3,4,-1
friend_ujjwal_kumar,mern_stack_developer,general,0.4273,0.4545,8,2,12,0.4221,0.805,1.0,0.6,0.75,0,0,3,4,1
friend_ujjwal_kumar,php_fullstack_developer,general,0.281,0.3333,4,3,14,0.4262,0.805,1.0,0.6,0.75,0,0,3,4,-1
friend_ujjwal_kumar,software_engineer_general,general,0.3273,0.3636,6,2,14,0.4188,0.925,1.0,1.0,0.75,0,0,3,3,-1
friend_vaibhav_tiwari,android_developer,general,0.2,0.2,2,0,8,0.3074,0.68,0.5,0.6,1.0,0,1,3,4,-1
friend_vaibhav_tiwari,backend_swe_fullstack,general,0.4385,0.5769,7,7,11,0.4059,0.8,0.5,1.0,1.0,0,1,3,3,1
friend_vaibhav_tiwari,data_scientist,general,0.3071,0.5,2,3,7,0.3863,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_vaibhav_tiwari,flutter_developer_fresher,general,0.1667,0.1667,2,0,10,0.3717,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_vaibhav_tiwari,frontend_developer_fresher,general,0.5909,0.7273,5,3,3,0.649,1.0,1.0,1.0,1.0,0,0,3,3,1
friend_vaibhav_tiwari,fullstack_developer_fresher,general,0.4875,0.5833,9,5,10,0.5168,1.0,1.0,1.0,1.0,0,0,3,3,1
friend_vaibhav_tiwari,fullstack_developer_general,general,0.3875,0.4688,9,6,17,0.4126,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_vaibhav_tiwari,golang_backend_developer,general,0.4786,0.5714,5,3,6,0.3987,1.0,1.0,1.0,1.0,0,0,3,3,-1
friend_vaibhav_tiwari,google_ml_engineer,general,0.375,0.6,5,2,8,0.3651,0.8,0.5,1.0,1.0,0,1,3,3,-1
friend_vaibhav_tiwari,google_swe_early_career,general,0.53,0.7,4,2,3,0.4232,0.8,0.5,1.0,1.0,0,1,3,3,1
friend_vaibhav_tiwari,google_swe_generalist,general,0.6667,0.8,8,3,3,0.4751,0.8,0.5,1.0,1.0,0,1,3,3,1
friend_vaibhav_tiwari,java_backend_developer,general,0.285,0.35,4,3,13,0.3313,1.0,1.0,1.0,1.0,0,0,3,3,-1
friend_vaibhav_tiwari,junior_ml_engineer,general,0.355,0.65,4,2,7,0.3441,0.68,0.5,0.6,1.0,0,3,3,4,-1
friend_vaibhav_tiwari,laravel_developer,general,0.3889,0.5,5,4,9,0.332,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_vaibhav_tiwari,mern_stack_developer,general,0.45,0.5,8,3,11,0.4286,0.88,1.0,0.6,1.0,0,0,3,4,1
friend_vaibhav_tiwari,php_fullstack_developer,general,0.3429,0.4286,5,4,12,0.4148,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_vaibhav_tiwari,software_engineer_general,general,0.3364,0.4091,5,4,13,0.4397,1.0,1.0,1.0,1.0,0,0,3,3,-1
friend_vashu_kumar,android_developer,general,0.27,0.3,2,1,7,0.1339,0.605,0.5,0.6,0.75,0,1,3,4,0
friend_vashu_kumar,backend_swe_fullstack,general,0.3192,0.3846,7,2,16,0.318,0.725,0.5,1.0,0.75,0,1,3,3,-1
friend_vashu_kumar,data_scientist,general,0.4643,0.5,6,1,7,0.4389,0.805,1.0,0.6,0.75,0,0,3,4,1
friend_vashu_kumar,flutter_developer_fresher,general,0.125,0.1667,1,1,10,0.1474,0.805,1.0,0.6,0.75,0,0,3,4,0
friend_vashu_kumar,frontend_developer_fresher,general,0.2909,0.4545,1,4,6,0.2069,0.925,1.0,1.0,0.75,0,0,3,3,0
friend_vashu_kumar,fullstack_developer_fresher,general,0.25,0.375,3,5,15,0.1044,0.925,1.0,1.0,0.75,0,0,3,3,0
friend_vashu_kumar,fullstack_developer_general,general,0.3031,0.4375,5,8,18,0.1698,0.805,1.0,0.6,0.75,0,0,3,4,-1
friend_vashu_kumar,golang_backend_developer,general,0.4429,0.5,5,2,7,0.1294,0.925,1.0,1.0,0.75,0,0,3,3,-1
friend_vashu_kumar,google_ml_engineer,general,0.465,0.6,6,6,8,0.3075,0.725,0.5,1.0,0.75,0,1,3,3,-1
friend_vashu_kumar,google_swe_early_career,general,0.6,0.7,5,1,3,0.1301,0.725,0.5,1.0,0.75,0,1,3,3,-1
friend_vashu_kumar,google_swe_generalist,general,0.6467,0.7333,8,2,4,0.1401,0.725,0.5,1.0,0.75,0,1,3,3,-1
friend_vashu_kumar,java_backend_developer,general,0.225,0.25,4,1,15,0.1606,0.925,1.0,1.0,0.75,0,0,3,3,0
friend_vashu_kumar,junior_ml_engineer,general,0.59,0.75,8,7,5,0.3925,0.605,0.5,0.6,0.75,0,3,3,4,-1
friend_vashu_kumar,laravel_developer,general,0.2444,0.2778,3,2,13,0.1481,0.805,1.0,0.6,0.75,0,0,3,4,0
friend_vashu_kumar,mern_stack_developer,general,0.2273,0.3182,3,3,15,0.1844,0.805,1.0,0.6,0.75,0,0,3,4,0
friend_vashu_kumar,php_fullstack_developer,general,0.2238,0.2857,3,3,15,0.1874,0.805,1.0,0.6,0.75,0,0,3,4,0
friend_vashu_kumar,software_engineer_general,general,0.3273,0.3636,6,2,14,0.21,0.925,1.0,1.0,0.75,0,0,3,3,-1
friend_vijay_kumar,android_developer,general,0.5,0.5,5,0,5,0.3074,0.605,0.5,0.6,0.75,0,1,3,4,-1
friend_vijay_kumar,backend_swe_fullstack,general,0.4577,0.5769,8,7,11,0.3798,0.725,0.5,1.0,0.75,0,1,3,3,-1
friend_vijay_kumar,data_scientist,general,0.1929,0.2143,2,1,11,0.2264,0.805,1.0,0.6,0.75,0,0,3,4,0
friend_vijay_kumar,flutter_developer_fresher,general,0.275,0.3333,3,0,8,0.4411,0.805,1.0,0.6,0.75,0,0,3,4,-1
friend_vijay_kumar,frontend_developer_fresher,general,0.5909,0.7273,5,3,3,0.5062,0.925,1.0,1.0,0.75,0,0,3,3,1
friend_vijay_kumar,fullstack_developer_fresher,general,0.5792,0.6667,11,5,8,0.5923,0.925,1.0,1.0,0.75,0,0,3,3,1
friend_vijay_kumar,fullstack_developer_general,general,0.5312,0.6562,13,6,11,0.5023,0.805,1.0,0.6,0.75,0,0,3,4,1
friend_vijay_kumar,golang_backend_developer,general,0.4857,0.6429,5,3,5,0.3514,0.925,1.0,1.0,0.75,0,0,3,3,-1
friend_vijay_kumar,google_ml_engineer,general,0.275,0.35,4,3,13,0.2429,0.725,0.5,1.0,0.75,0,1,3,3,0
friend_vijay_kumar,google_swe_early_career,general,0.5,0.6,4,2,4,0.3074,0.725,0.5,1.0,0.75,0,1,3,3,-1
friend_vijay_kumar,google_swe_generalist,general,0.6267,0.7333,7,4,4,0.3352,0.725,0.5,1.0,0.75,0,1,3,3,-1
friend_vijay_kumar,java_backend_developer,general,0.395,0.6,5,3,8,0.326,0.925,1.0,1.0,0.75,0,0,3,3,-1
friend_vijay_kumar,junior_ml_engineer,general,0.15,0.2,2,2,16,0.133,0.605,0.5,0.6,0.75,0,3,3,4,0
friend_vijay_kumar,laravel_developer,general,0.4833,0.5556,7,3,8,0.319,0.805,1.0,0.6,0.75,0,0,3,4,-1
friend_vijay_kumar,mern_stack_developer,general,0.5273,0.5909,9,4,9,0.5061,0.805,1.0,0.6,0.75,0,0,3,4,1
friend_vijay_kumar,php_fullstack_developer,general,0.4571,0.6667,6,5,7,0.4934,0.805,1.0,0.6,0.75,0,0,3,4,1
friend_vijay_kumar,software_engineer_general,general,0.5,0.6818,7,6,7,0.3952,0.925,1.0,1.0,0.75,0,0,3,3,-1
friend_vikash_dubey,android_developer,general,0.3,0.3,3,0,7,0.2483,0.605,0.5,0.6,0.75,0,1,3,4,-1
friend_vikash_dubey,backend_swe_fullstack,general,0.5,0.5769,11,3,11,0.3203,0.725,0.5,1.0,0.75,0,1,3,3,-1
friend_vikash_dubey,data_scientist,general,0.2143,0.2143,3,0,11,0.2439,0.805,1.0,0.6,0.75,0,0,3,4,0
friend_vikash_dubey,flutter_developer_fresher,general,0.2083,0.25,2,1,9,0.3108,0.805,1.0,0.6,0.75,0,0,3,4,-1
friend_vikash_dubey,frontend_developer_fresher,general,0.7273,0.8182,7,2,2,0.4993,0.925,1.0,1.0,0.75,0,0,3,3,1
friend_vikash_dubey,fullstack_developer_fresher,general,0.4958,0.5833,9,5,10,0.5773,0.925,1.0,1.0,0.75,0,0,3,3,1
friend_vikash_dubey,fullstack_developer_general,general,0.4594,0.5625,11,7,14,0.4549,0.805,1.0,0.6,0.75,0,0,3,4,1
friend_vikash_dubey,golang_backend_developer,general,0.5357,0.5714,7,1,6,0.3087,0.925,1.0,1.0,0.75,0,0,3,3,-1
friend_vikash_dubey,google_ml_engineer,general,0.3,0.35,5,2,13,0.1679,0.725,0.5,1.0,0.75,0,1,3,3,-1
friend_vikash_dubey,google_swe_early_career,general,0.43,0.5,4,0,5,0.2736,0.725,0.5,1.0,0.75,0,1,3,3,-1
friend_vikash_dubey,google_swe_generalist,general,0.6,0.6667,8,1,5,0.3069,0.725,0.5,1.0,0.75,0,1,3,3,-1
friend_vikash_dubey,java_backend_developer,general,0.25,0.3,4,2,14,0.2953,0.925,1.0,1.0,0.75,0,0,3,3,0
friend_vikash_dubey,junior_ml_engineer,general,0.2,0.25,3,2,15,0.1435,0.605,0.5,0.6,0.75,0,3,3,4,0
friend_vikash_dubey,laravel_developer,general,0.4556,0.5,7,2,9,0.3732,0.805,1.0,0.6,0.75,0,0,3,4,-1
friend_vikash_dubey,mern_stack_developer,general,0.5182,0.5455,10,2,10,0.4777,0.805,1.0,0.6,0.75,0,0,3,4,1
friend_vikash_dubey,php_fullstack_developer,general,0.419,0.5714,6,4,9,0.44,0.805,1.0,0.6,0.75,0,0,3,4,1
friend_vikash_dubey,software_engineer_general,general,0.3727,0.4545,6,4,12,0.3442,0.925,1.0,1.0,0.75,0,0,3,3,-1
friend_vikram_mahasheth,android_developer,general,0.4,0.4,4,0,6,0.2079,0.68,0.5,0.6,1.0,0,1,3,4,-1
friend_vikram_mahasheth,backend_swe_fullstack,general,0.5077,0.6923,8,9,8,0.4509,0.8,0.5,1.0,1.0,0,1,3,3,1
friend_vikram_mahasheth,data_scientist,general,0.2286,0.2857,2,2,10,0.258,0.88,1.0,0.6,1.0,0,0,3,4,0
friend_vikram_mahasheth,flutter_developer_fresher,general,0.1917,0.25,2,0,9,0.337,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_vikram_mahasheth,frontend_developer_fresher,general,0.6818,0.8182,6,3,2,0.4829,1.0,1.0,1.0,1.0,0,0,3,3,1
friend_vikram_mahasheth,fullstack_developer_fresher,general,0.6958,0.8333,13,7,4,0.5764,1.0,1.0,1.0,1.0,0,0,3,3,1
friend_vikram_mahasheth,fullstack_developer_general,general,0.5156,0.6875,11,9,10,0.315,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_vikram_mahasheth,golang_backend_developer,general,0.6286,0.7857,7,3,3,0.2958,1.0,1.0,1.0,1.0,0,0,3,3,-1
friend_vikram_mahasheth,google_ml_engineer,general,0.33,0.5,4,4,10,0.2885,0.8,0.5,1.0,1.0,0,1,3,3,-1
friend_vikram_mahasheth,google_swe_early_career,general,0.43,0.6,3,2,4,0.3087,0.8,0.5,1.0,1.0,0,1,3,3,-1
friend_vikram_mahasheth,google_swe_generalist,general,0.6,0.7333,7,3,4,0.3502,0.8,0.5,1.0,1.0,0,1,3,3,-1
friend_vikram_mahasheth,java_backend_developer,general,0.47,0.75,5,6,5,0.3649,1.0,1.0,1.0,1.0,0,0,3,3,-1
friend_vikram_mahasheth,junior_ml_engineer,general,0.18,0.3,2,2,14,0.2039,0.68,0.5,0.6,1.0,0,3,3,4,0
friend_vikram_mahasheth,laravel_developer,general,0.6667,0.8333,9,6,3,0.3153,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_vikram_mahasheth,mern_stack_developer,general,0.6318,0.7273,11,5,6,0.5171,0.88,1.0,0.6,1.0,0,0,3,4,1
friend_vikram_mahasheth,php_fullstack_developer,general,0.5524,0.8095,7,7,4,0.5599,0.88,1.0,0.6,1.0,0,0,3,4,1
